,time,flux,err
309122,-1676.534530973062,1.0004288,37.861034
309123,-1676.5338498451747,0.9997461,37.84847
309124,-1676.5331687172877,1.0008142,37.86466
309125,-1676.5324875894005,1.0000486,37.853874
309126,-1676.531806361396,0.9999963,37.850025
309127,-1676.5311252335086,1.000164,37.85272
309128,-1676.5304440055045,1.0016937,37.871147
309129,-1676.5297629777342,0.9997943,37.844833
309130,-1676.529081849381,1.0009526,37.860043
309131,-1676.528400721494,1.0008606,37.859787
309132,-1676.5277194934897,0.9999135,37.845833
309133,-1676.5270383656025,1.000155,37.84766
309134,-1676.526357137598,0.9998785,37.844078
309135,-1676.5256760097109,0.9997791,37.84113
309136,-1676.5249948818237,1.0003562,37.850815
309137,-1676.5243138540536,1.0008651,37.855896
309138,-1676.5236326260492,1.000865,37.856007
309139,-1676.522951498162,1.0008967,37.857307
309140,-1676.5222703698091,1.001137,37.858353
309141,-1676.5215891418047,0.99932647,37.832474
309142,-1676.5209080139175,1.0000049,37.84051
309143,-1676.520226785913,0.9999709,37.840954
309144,-1676.519545658026,1.0002313,37.84224
309145,-1676.518864530139,0.99955696,37.834793
309146,-1676.5181835023686,0.9992306,37.830498
309147,-1676.5175022743642,1.0011603,37.85814
309148,-1676.516821146477,1.0002598,37.842564
309149,-1676.5161399184726,1.0005339,37.84445
309150,-1676.5154587905854,0.9998931,37.837368
309151,-1676.5147776622323,0.99973685,37.834103
309152,-1676.5140965343453,0.9994849,37.831474
309153,-1676.513415306341,1.0002165,37.841976
309154,-1676.5127342785709,0.999479,37.831875
309155,-1676.5120531506836,1.0006952,37.847336
309156,-1676.5113719226792,0.99908745,37.82526
309157,-1676.510690794792,0.99983364,37.83532
309158,-1676.5100096669048,1.0007586,37.848045
309159,-1676.5093284389004,0.99912,37.82816
309160,-1676.5086473110132,0.9999137,37.838726
309161,-1676.507966183126,0.99986583,37.838375
309162,-1676.507285054773,1.0006139,37.850456
309163,-1676.506603926886,1.001073,37.855797
309164,-1676.5059227989989,1.0006998,37.852047
309165,-1676.5052416711114,0.99981093,37.839603
309166,-1676.504560443107,1.0005049,37.84965
309167,-1676.5038793152198,0.99928534,37.83263
309168,-1676.5031981873326,0.99992335,37.84217
309169,-1676.5025169593282,1.0000182,37.84699
309170,-1676.5018359310925,0.99986494,37.843643
309171,-1676.5004735752009,1.0004007,37.853714
309172,-1676.4997924473137,1.0005515,37.854084
309173,-1676.4991113194264,1.0007136,37.856316
309174,-1676.498430091422,0.9999579,37.84592
309175,-1676.4977489635348,1.0010816,37.861416
309176,-1676.4970677355304,0.9997877,37.84444
309177,-1676.4963867077604,1.0015317,37.867546
309178,-1676.4957055798732,0.9998193,37.846382
309179,-1676.4950244515203,1.0005114,37.857872
309180,-1676.494343223516,1.0008885,37.8596
309181,-1676.493662095629,0.9999897,37.84963
309182,-1676.4929808676245,1.0004528,37.8586
309183,-1676.492299739737,1.0005944,37.856663
309184,-1676.4916186118498,1.0004634,37.854668
309185,-1676.4909373838454,0.9997446,37.847393
309186,-1676.4902563560754,1.0002244,37.853416
309187,-1676.4895752281882,1.0008162,37.861156
309188,-1676.488894100301,1.0002934,37.853855
309189,-1676.4882128722966,0.9999873,37.84915
309190,-1676.4875317439437,1.0006671,37.858784
309191,-1676.4868506160565,0.99969894,37.846394
309192,-1676.4861693885175,0.9996533,37.843937
309193,-1676.4854882601649,0.99977225,37.843143
309194,-1676.4848072323948,0.9996715,37.841465
309195,-1676.4841260043904,0.99985623,37.844032
309196,-1676.4834448765032,0.9984735,37.824383
309197,-1676.482763748616,0.99969137,37.84348
309198,-1676.4820825206116,0.9988119,37.830097
309199,-1676.4814013927244,1.0000659,37.847855
309200,-1676.4807202643717,1.0005544,37.852825
309201,-1676.4800391364845,0.99949944,37.83678
309202,-1676.479358008597,0.9990555,37.830193
309203,-1676.4786768807098,0.9992913,37.83409
309204,-1676.4779957528226,1.0007458,37.854122
309205,-1676.4773145248182,1.0001312,37.84432
309206,-1676.476633396931,0.99969465,37.837917
309207,-1676.4759522690438,1.0010995,37.85448
309208,-1676.4752710410394,0.99986064,37.83896
309209,-1676.4745899131522,0.9995042,37.835526
309210,-1676.4739088849165,1.0008075,37.84957
309211,-1676.473227656912,1.0002192,37.840683
309212,-1676.4725465290248,1.0014081,37.858475
309213,-1676.4718654011376,1.000687,37.845585
309214,-1676.4711842732504,1.0006931,37.846676
309215,-1676.470503045246,1.0012617,37.855488
309216,-1676.4698219173588,1.0009252,37.84895
309217,-1676.4691406893544,1.0014971,37.858578
309218,-1676.4677785332317,1.0013025,37.855846
309219,-1676.4670974053442,1.0019583,37.864227
309220,-1676.46641617734,1.0033312,37.885986
309221,-1676.4657350494526,1.0009881,37.846703
309222,-1676.4650538214482,1.0007563,37.845146
309223,-1676.464372693561,0.99973446,37.830105
309224,-1676.4636915656738,1.0005534,37.84435
309225,-1676.4630103376694,0.9994902,37.828815
309226,-1676.4623293098994,0.9998417,37.83544
309227,-1676.4616481815465,1.0003133,37.84215
309228,-1676.4609669540075,1.0007105,37.847595
309229,-1676.4602858256549,1.0001453,37.840893
309230,-1676.4596046977676,0.9994954,37.83028
309231,-1676.4589234697632,0.99962616,37.83288
309232,-1676.458242341876,1.0005097,37.8429
309233,-1676.4575612139888,1.0005305,37.846413
309234,-1676.4568800861016,1.0007541,37.85017
309235,-1676.4561989582144,0.998346,37.81653
309236,-1676.4555178303272,1.000694,37.850754
309237,-1676.4548366023228,1.0004625,37.84881
309238,-1676.45415547397,1.000511,37.849014
309239,-1676.4534743460829,0.9996319,37.83867
309240,-1676.4527932181954,1.0004739,37.8495
309241,-1676.452111990191,1.0016139,37.867474
309242,-1676.451430962421,1.0013404,37.862076
309243,-1676.4507498345338,0.9996546,37.838005
309244,-1676.4500686065294,0.9996606,37.83929
398543,-1610.9056109697558,1.0004567,38.03591
398544,-1610.9049297538586,1.0015532,38.047417
398545,-1610.9042486380786,1.0004041,38.030304
398546,-1610.9035675222983,1.0002781,38.02704
398547,-1610.9028864065183,0.99911416,38.010124
398548,-1610.9022052907385,0.9986824,38.00047
398549,-1610.9015241749585,0.99947387,38.00828
398550,-1610.9008430591784,1.000208,38.020252
398551,-1610.9001618432812,0.99971056,38.009518
398552,-1610.8994807275012,1.0008262,38.02407
398553,-1610.8987996117212,0.9990868,37.998528
398554,-1610.898118395824,0.99964917,38.00653
398555,-1610.897437280044,0.99962884,38.00402
398556,-1610.8967562639154,1.0001296,38.007843
398557,-1610.8960750480182,1.0003016,38.00946
398558,-1610.8953939322382,0.99964166,38.003242
398559,-1610.8947128164582,0.99952877,37.996452
398560,-1610.8940317006782,0.99968237,38.002125
398561,-1610.893350484781,1.000203,38.009434
398562,-1610.892669369001,1.0004342,38.00939
398563,-1610.8919881531035,0.9997336,38.000042
398564,-1610.891307137441,0.9985341,37.98577
398565,-1610.8906260216609,0.99908346,37.99134
398566,-1610.8899449058808,0.9999587,38.003166
398567,-1610.8892636899836,1.0004692,38.008244
398568,-1610.8885825742036,0.99965113,37.998177
398569,-1610.8879013583064,0.999192,37.991383
398570,-1610.8872202425264,1.0011901,38.019268
398571,-1610.8865391262807,0.999649,37.999714
398572,-1610.8858581106178,1.0005293,38.01245
398573,-1610.8851768947206,0.9998511,38.0012
398574,-1610.8844957794065,0.9999879,38.003334
398575,-1610.883814563509,1.0006112,38.014748
398576,-1610.883133447729,0.9993424,37.999832
398577,-1610.882452331949,0.9993576,37.997295
398578,-1610.8817711160518,1.0000798,38.00756
398579,-1610.8810900002718,0.9987941,37.996033
398580,-1610.880408884026,0.9989452,37.998775
398581,-1610.879727768246,0.9991286,38.000664
398582,-1610.879046652466,1.0003922,38.017677
398583,-1610.878365536686,0.9989883,38.00411
398584,-1610.8776843207888,1.000519,38.026913
398585,-1610.8770032050088,0.9987663,38.003185
398586,-1610.8763220892288,0.99986476,38.02203
398587,-1610.8756409734488,1.0009884,38.033676
398588,-1610.8749597575516,0.9994604,38.01829
398589,-1610.8742787418887,1.0001597,38.029026
398590,-1610.873597626109,0.9990182,38.013985
398591,-1610.8729164102117,0.99927837,38.023014
398592,-1610.8722352944314,0.9992788,38.025814
398593,-1610.8708730628714,0.9999115,38.040745
398594,-1610.8701918469742,0.99999,38.042763
398595,-1610.8695107311942,1.0008894,38.057262
398596,-1610.868829715531,0.9996265,38.041992
398597,-1610.868148499634,1.0007133,38.05989
398598,-1610.867467383854,1.0008811,38.066532
398599,-1610.8667862676084,0.99937767,38.047047
398600,-1610.8661050521769,0.99925756,38.051353
398601,-1610.8654239363968,1.0002404,38.060936
398602,-1610.8647427204996,0.9997621,38.060123
398603,-1610.8640616047196,0.99922353,38.05319
398604,-1610.863380588591,1.0007628,38.077473
398605,-1610.862699472811,0.99776804,38.03713
398606,-1610.862018256914,0.99913365,38.059288
398607,-1610.8613371415995,0.9997539,38.069897
398608,-1610.8606559257023,0.9991562,38.06134
398609,-1610.8599748099225,1.0000833,38.0757
398610,-1610.8592936936766,1.0006504,38.0854
398611,-1610.858612478245,0.99879587,38.060646
398612,-1610.8579314621163,0.9986651,38.058186
398613,-1610.8572503463363,0.99963516,38.072624
398614,-1610.8565692305565,1.0001049,38.079853
398615,-1610.8558880146593,1.0003067,38.082546
398616,-1610.8552068988793,0.99973255,38.076252
398617,-1610.854525682982,0.9999849,38.07469
398618,-1610.853844567202,0.99904627,38.061096
398619,-1610.853163451422,0.9998538,38.07156
398620,-1610.852482335642,1.0006351,38.08252
398621,-1610.851801219862,0.9998016,38.067646
398622,-1610.851120104082,1.0001415,38.070805
398623,-1610.8504388881847,0.99921244,38.059242
398624,-1610.8497577724047,1.0001068,38.067223
398625,-1610.849076656625,1.0004067,38.068897
398626,-1610.8483955408446,0.9989905,38.045666
398627,-1610.8477143249474,1.0011748,38.075016
398628,-1610.8470332091674,1.0009979,38.073128
398629,-1610.8463521935046,0.99905145,38.04331
398630,-1610.8456709776074,0.9998386,38.052628
398631,-1610.8449898618271,1.0018207,38.077526
398632,-1610.844308746047,1.0002706,38.05638
398633,-1610.8436276302673,1.000009,38.04804
398634,-1610.84294641437,0.9993248,38.038113
398635,-1610.84226529859,0.9995929,38.042343
398636,-1610.84158418281,0.99974936,38.039886
398637,-1610.84090306703,0.9987675,38.028976
398638,-1610.84022195125,0.99957097,38.036137
398639,-1610.83954083547,0.9999053,38.038887
398640,-1610.8388596195728,1.0002687,38.042847
398641,-1610.8381785037927,0.99857396,38.017418
398642,-1610.8374973880127,0.99868065,38.01497
398643,-1610.8368161721155,1.0009956,38.04986
398644,-1610.8361350563357,0.99975574,38.032322
398645,-1610.8354540406726,0.99938047,38.028248
398646,-1610.8347728247754,0.99926174,38.02218
398647,-1610.8334105932154,0.9990278,38.023724
398648,-1610.8327293773182,1.0005537,38.04305
398649,-1610.832048261538,0.9999943,38.03616
398650,-1610.831367145758,0.99966824,38.03058
398651,-1610.830685929861,0.9999687,38.035202
398652,-1610.829323798418,0.99968874,38.033104
398653,-1610.8286425825208,1.0000085,38.040646
398654,-1610.8279614667408,0.99976766,38.037003
398655,-1610.8272803509608,0.9987036,38.026638
398656,-1610.8265991350636,1.0004644,38.04901
398657,-1610.8259180192836,1.0006074,38.052185
398658,-1610.8252369035035,1.0004631,38.055202
398659,-1610.8245556876063,0.9996307,38.046764
398660,-1610.8238746719437,1.0006654,38.06114
398661,-1610.8231935561637,1.0012908,38.071846
398662,-1610.8225123402665,0.9989519,38.045704
398663,-1610.8218312244862,0.9998085,38.060326
398664,-1610.8211501087062,1.0013942,38.086533
398665,-1610.820468892809,0.9995567,38.062378
398666,-1610.819787777029,1.0006043,38.083195
398667,-1610.819106661249,0.9999943,38.075832
398668,-1610.818425545469,0.9988798,38.065193
398669,-1610.817744429689,1.0000595,38.084892
398670,-1610.8170633139089,0.9995068,38.082375
398671,-1610.8163821981288,0.9986631,38.075733
398672,-1610.8157009822316,1.0004728,38.106476
398673,-1610.8150198664516,0.99981487,38.098614
398674,-1610.8143387506716,0.9992984,38.097923
398675,-1610.8136575347744,1.0001702,38.11178
398676,-1610.8129765191115,0.99887913,38.100334
398677,-1610.8122954033315,1.0008631,38.13009
398678,-1610.8116141874343,1.0004916,38.128597
398679,-1610.8109330716543,1.0007658,38.140427
398680,-1610.8102519558745,0.9996691,38.128418
398681,-1610.8095707404427,1.0002903,38.141426
398682,-1610.808889624197,0.9998714,38.138832
398683,-1610.808208508417,0.9995413,38.136345
398684,-1610.8075274927542,0.9987875,38.12855
398685,-1610.806846276857,0.99945235,38.140976
398686,-1610.806165161077,0.9996621,38.14638
398687,-1610.805484045297,0.99991006,38.1534
398688,-1610.8048028298654,0.999459,38.148445
398689,-1610.8041217136197,1.0004269,38.16446
398690,-1610.803440498188,0.99919486,38.151592
398691,-1610.8027593819425,1.000033,38.1612
398692,-1610.802078166511,0.9998778,38.16092
398693,-1610.8013972504996,0.999431,38.155144
398694,-1610.800716035068,1.0000043,38.164436
398695,-1610.8000349188223,1.0000235,38.165955
398696,-1610.7993537033908,0.99905473,38.154007
398697,-1610.7986725876108,0.9986418,38.1471
398698,-1610.797991471365,1.0002602,38.166473
398699,-1610.7973102559336,1.0002627,38.163307
398700,-1610.7966291401535,1.0001311,38.16168
398701,-1610.795948124491,1.0002342,38.16051
398702,-1610.7952669085937,1.0003475,38.158978
398703,-1610.7945857928137,0.99903363,38.136986
398704,-1610.7939046765678,1.0002723,38.15174
398705,-1610.7932234611362,0.99867177,38.126408
398706,-1610.7925423453562,1.0005128,38.145893
398707,-1610.7918612295762,0.9998516,38.133835
398708,-1610.791180113796,1.0003453,38.135254
398709,-1610.790498998016,1.0013787,38.144352
398710,-1610.789817882236,0.99924934,38.109955
398711,-1610.789136766456,1.0003693,38.121723
398712,-1610.7884555505589,0.99993104,38.109097
398713,-1610.7877744347788,1.000231,38.110283
398714,-1610.7870933189988,1.0005213,38.108746
398715,-1610.7864121031016,0.9987761,38.078876
398716,-1610.7857309873216,1.0000771,38.08958
398717,-1610.7850499716587,0.999734,38.08299
398718,-1610.7843687557615,0.99959165,38.07617
398719,-1610.7836876399815,1.000792,38.088123
398720,-1610.7830065242017,1.0002428,38.072525
398721,-1610.7823254084217,1.000976,38.07821
398722,-1610.7816441925245,1.0002738,38.06678
398723,-1610.7809630767442,0.9982294,38.0358
398724,-1610.780281860847,0.9993636,38.04353
398725,-1610.779600745533,0.99943095,38.042152
398726,-1610.7789197294042,1.0001514,38.04975
398727,-1610.778238613624,0.99964285,38.040497
398728,-1610.7775573981926,1.0007533,38.053436
398729,-1610.776876281947,1.0008547,38.052036
398730,-1610.7761950665154,0.9989621,38.02408
398731,-1610.775513950735,1.0004456,38.040962
398732,-1610.7748328349553,0.99942595,38.02723
398733,-1610.774151619058,0.9996308,38.02889
398734,-1610.7734706033953,0.99939084,38.023632
398735,-1610.7727894876152,0.99927837,38.02109
398736,-1610.7721083718352,0.99936974,38.02074
398737,-1610.771427155938,1.0008165,38.041145
398738,-1610.770746040158,1.0007286,38.04051
398739,-1610.7700648247264,0.9996362,38.02493
398740,-1610.7693837084807,1.0000345,38.029808
398741,-1610.7687025927007,1.0007638,38.04107
398742,-1610.768021577038,1.0009444,38.044823
398743,-1610.7673403616063,1.0001006,38.03306
398744,-1610.7666592453606,1.0002484,38.037277
398745,-1610.765978029929,1.0006155,38.045906
398746,-1610.7652969136834,0.99976605,38.038662
398747,-1610.7646157979034,0.9992255,38.029896
398748,-1610.763934682589,1.0005437,38.05383
398749,-1610.7632534666918,0.99881077,38.02946
398750,-1610.762572451029,0.9994999,38.043858
398751,-1610.7618913347833,0.9993062,38.0447
398752,-1610.7612101193515,1.0001698,38.06062
398753,-1610.7605290035715,1.0023228,38.089355
398754,-1610.7598478877917,0.998943,38.046688
398755,-1610.7591666718945,1.0004758,38.072777
398756,-1610.7584855561145,0.9991355,38.058586
398757,-1610.7578044403344,1.0003606,38.079926
398758,-1610.7571233245544,1.0003914,38.08553
398759,-1610.7564422087744,0.9999322,38.080975
398760,-1610.7557610929944,0.9999982,38.086918
398761,-1610.7550799772143,0.9990601,38.081654
398762,-1610.7543987613171,0.99972016,38.092342
398763,-1610.753717645537,0.999065,38.086933
398764,-1610.7530365302227,1.0002347,38.106716
398765,-1610.7523553143255,1.0011573,38.1249
398766,-1610.7516741985455,0.99936694,38.103336
398767,-1610.750993182417,1.0002155,38.118847
398768,-1610.7503119669857,0.9991147,38.10888
398769,-1610.7496308512054,0.99969774,38.12022
398770,-1610.7489497354254,1.0001267,38.12734
398771,-1610.7482685195282,0.9993256,38.118343
398772,-1610.7475874037482,1.0001444,38.134495
398773,-1610.7469062879682,1.0002507,38.136627
398774,-1610.746225072071,1.0003744,38.1414
398775,-1610.745544056408,0.99972427,38.134445
398776,-1610.744862940628,1.000057,38.14148
398777,-1610.7441817251963,1.000469,38.149258
398778,-1610.7435006089509,0.99897337,38.12847
398779,-1610.7428194931708,0.99981904,38.142498
398780,-1610.7421382777393,0.99942833,38.133686
398781,-1610.7414571619593,0.99993634,38.1433
398782,-1610.740775946062,0.99918467,38.13029
398783,-1610.7400949303992,0.99924195,38.131763
398784,-1610.7394138146192,1.0007046,38.1532
398785,-1610.7387326988392,1.0003598,38.144825
398786,-1610.738051482942,1.0008578,38.15386
398787,-1610.737370367162,1.000212,38.14346
398788,-1610.736689251382,0.9998219,38.13707
398789,-1610.7360080354847,0.99948686,38.126553
398790,-1610.735326919705,0.99969584,38.131905
398791,-1610.7346459040418,0.9993357,38.11967
398792,-1610.7339646886105,1.0007662,38.13783
398793,-1610.7332835723646,0.9992287,38.115417
398794,-1610.7326024565846,0.9998855,38.1179
398795,-1610.731921241153,0.99990696,38.117645
398796,-1610.731240125373,0.9988129,38.09787
398797,-1610.730559009593,0.9993937,38.101856
398798,-1610.729877893813,0.9998515,38.101837
